# The following table is formatted as tab separated values. 
#GeneName	GeneId	TranscriptId	BioType	variants_impact_HIGH	variants_impact_LOW	variants_impact_MODERATE	variants_impact_MODIFIER	variants_effect_conservative_inframe_deletion	variants_effect_conservative_inframe_insertion	variants_effect_disruptive_inframe_deletion	variants_effect_disruptive_inframe_insertion	variants_effect_downstream_gene_variant	variants_effect_frameshift_variant	variants_effect_initiator_codon_variant	variants_effect_intron_variant	variants_effect_missense_variant	variants_effect_non_coding_transcript_exon_variant	variants_effect_splice_donor_variant	variants_effect_splice_region_variant	variants_effect_start_lost	variants_effect_stop_gained	variants_effect_stop_lost	variants_effect_stop_retained_variant	variants_effect_synonymous_variant	variants_effect_upstream_gene_variant
YDR467C	YDR467C	YDR467C_mRNA	protein_coding	0	0	0	14	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	13
YDR476C	YDR476C	YDR476C_mRNA	protein_coding	0	1	0	56	0	0	0	0	23	0	0	0	0	0	0	0	0	0	0	0	1	33
YDR491C	YDR491C	YDR491C_mRNA	protein_coding	0	0	1	7	0	0	0	0	6	0	0	0	1	0	0	0	0	0	0	0	0	1
YDR509W	YDR509W	YDR509W_mRNA	protein_coding	0	1	4	99	0	0	0	0	48	0	0	0	4	0	0	0	0	0	0	0	1	51
YDR510C-A	YDR510C-A	YDR510C-A_mRNA	protein_coding	0	0	1	103	0	0	0	0	58	0	0	0	1	0	0	0	0	0	0	0	0	45
YDR514C	YDR514C	YDR514C_mRNA	protein_coding	0	7	5	90	0	0	0	0	59	0	0	0	5	0	0	0	0	0	0	0	7	31
YDR521W	YDR521W	YDR521W_mRNA	protein_coding	0	0	0	41	0	0	0	0	38	0	0	0	0	0	0	0	0	0	0	0	0	3
YDR524C-A	YDR524C-A	YDR524C-A_mRNA	protein_coding	0	0	0	90	0	0	0	0	39	0	0	0	0	0	0	0	0	0	0	0	0	51
YDR524C-B	YDR524C-B	YDR524C-B_mRNA	protein_coding	0	0	1	92	0	0	0	0	42	0	0	0	1	0	0	0	0	0	0	0	0	50
YDR524W-C	YDR524W-C	YDR524W-C_mRNA	protein_coding	0	0	0	92	0	0	0	0	51	0	0	0	0	0	0	0	0	0	0	0	0	41
YDR526C	YDR526C	YDR526C_mRNA	protein_coding	0	4	0	85	0	0	0	0	33	0	0	0	0	0	0	0	0	0	0	0	4	52
YDR535C	YDR535C	YDR535C_mRNA	protein_coding	0	0	4	98	0	0	0	0	67	0	0	2	4	0	0	0	0	0	0	0	0	29
YDR537C	YDR537C	YDR537C_mRNA	protein_coding	0	3	4	73	0	0	0	0	31	0	0	0	4	0	0	0	0	0	0	0	3	42
YDR541C	YDR541C	YDR541C_mRNA	protein_coding	0	4	2	132	0	0	0	0	78	0	0	0	2	0	0	0	0	0	0	0	4	54
YDR543C	YDR543C	YDR543C_mRNA	protein_coding	0	0	0	60	0	0	0	0	57	0	0	0	0	0	0	0	0	0	0	0	0	3
YDR544C	YDR544C	YDR544C_mRNA	protein_coding	0	0	2	57	0	0	0	0	57	0	0	0	2	0	0	0	0	0	0	0	0	0
YEA4	YEL004W	YEL004W_mRNA	protein_coding	0	0	0	5	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	4
YEA6	YEL006W	YEL006W_mRNA	protein_coding	0	0	0	13	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	11
YEF1	YEL041W	YEL041W_mRNA	protein_coding	0	6	8	66	0	0	0	0	45	0	0	0	8	0	0	0	0	0	0	0	6	21
YEF3	YLR249W	YLR249W_mRNA	protein_coding	0	4	1	57	0	0	0	0	17	0	0	0	1	0	0	0	0	0	0	0	4	40
YEH1	YLL012W	YLL012W_mRNA	protein_coding	0	7	4	37	0	0	0	0	14	0	0	0	4	0	0	0	0	0	0	0	7	23
YEH2	YLR020C	YLR020C_mRNA	protein_coding	0	0	1	10	0	0	0	0	5	0	0	0	1	0	0	0	0	0	0	0	0	5
YEL008C-A	YEL008C-A	YEL008C-A_mRNA	protein_coding	0	0	0	13	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	10
YEL008W	YEL008W	YEL008W_mRNA	protein_coding	0	1	0	12	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	1	2
YEL009C-A	YEL009C-A	YEL009C-A_mRNA	protein_coding	0	0	0	14	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	9
YEL010W	YEL010W	YEL010W_mRNA	protein_coding	0	0	0	14	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	5
YEL014C	YEL014C	YEL014C_mRNA	protein_coding	0	0	0	9	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	4
YEL018C-A	YEL018C-A	YEL018C-A_mRNA	protein_coding	0	0	0	14	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	4
YEL020C-B	YEL020C-B	YEL020C-B_mRNA	protein_coding	0	0	0	14	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	7
YEL023C	YEL023C	YEL023C_mRNA	protein_coding	0	1	0	13	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	1	6
YEL025C	YEL025C	YEL025C_mRNA	protein_coding	0	2	3	14	0	0	0	0	9	0	0	0	3	0	0	0	0	0	0	0	2	5
YEL028W	YEL028W	YEL028W_mRNA	protein_coding	0	1	0	13	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	1	8
YEL030C-A	YEL030C-A	YEL030C-A_mRNA	protein_coding	0	0	0	19	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	11
YEL032C-A	YEL032C-A	YEL032C-A_mRNA	protein_coding	0	0	0	24	0	0	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0	8
YEL034C-A	YEL034C-A	YEL034C-A_mRNA	protein_coding	0	0	1	31	0	0	0	0	27	0	0	0	1	0	0	0	0	0	0	0	0	4
YEL043W	YEL043W	YEL043W_mRNA	protein_coding	0	2	5	35	0	0	0	0	33	0	0	0	5	0	0	0	0	0	0	0	2	2
YEL045C	YEL045C	YEL045C_mRNA	protein_coding	0	0	0	21	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	14
YEL047C	YEL047C	YEL047C_mRNA	protein_coding	0	0	0	11	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	2
YEL050W-A	YEL050W-A	YEL050W-A_mRNA	protein_coding	0	0	1	40	0	0	0	0	12	0	0	0	1	0	0	0	0	0	0	0	0	28
YEL053W-A	YEL053W-A	YEL053W-A_mRNA	protein_coding	0	0	0	71	0	0	0	0	28	0	0	0	0	0	0	0	0	0	0	0	0	43
YEL067C	YEL067C	YEL067C_mRNA	protein_coding	1	2	5	94	0	0	0	0	65	0	0	0	5	0	0	0	0	1	0	0	2	29
YEL068C	YEL068C	YEL068C_mRNA	protein_coding	0	1	2	95	0	0	0	0	63	0	0	0	2	0	0	0	0	0	0	0	1	32
YEL073C	YEL073C	YEL073C_mRNA	protein_coding	0	0	2	49	0	0	0	0	5	0	0	0	2	0	0	0	0	0	0	0	0	44
YEL074W	YEL074W	YEL074W_mRNA	protein_coding	0	0	0	36	0	0	0	0	35	0	0	0	0	0	0	0	0	0	0	0	0	1
YEL075C	YEL075C	YEL075C_mRNA	protein_coding	0	0	0	26	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	25
YEL075W-A	YEL075W-A	YEL075W-A_mRNA	protein_coding	0	0	0	23	0	0	0	0	22	0	0	0	0	0	0	0	0	0	0	0	0	1
YEL076C	YEL076C	YEL076C_mRNA	protein_coding	0	0	0	22	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	21
YEL076C-A	YEL076C-A	YEL076C-A_mRNA	protein_coding	0	0	0	22	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	21
YEL077C	YEL077C	YEL077C_mRNA	protein_coding	0	0	1	18	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	18
YEL077W-A	YEL077W-A	YEL077W-A_mRNA	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
YEL1	YBL060W	YBL060W_mRNA	protein_coding	0	0	4	4	0	0	0	0	2	0	0	0	4	0	0	0	0	0	0	0	0	2
YEN1	YER041W	YER041W_mRNA	protein_coding	0	3	3	23	0	0	0	0	13	0	0	0	3	0	0	0	0	0	0	0	3	10
YER006C-A	YER006C-A	YER006C-A_mRNA	protein_coding	0	0	2	18	0	0	0	0	6	0	0	0	2	0	0	0	0	0	0	0	0	12
YER010C	YER010C	YER010C_mRNA	protein_coding	0	0	0	18	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	10
YER023C-A	YER023C-A	YER023C-A_mRNA	protein_coding	0	2	0	61	0	0	0	0	36	0	0	0	0	0	0	0	0	0	0	0	2	25
YER034W	YER034W	YER034W_mRNA	protein_coding	0	3	2	21	0	0	0	0	16	0	0	0	2	0	0	0	0	0	0	0	3	5
YER039C-A	YER039C-A	YER039C-A_mRNA	protein_coding	0	0	0	24	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	9
YER046W-A	YER046W-A	YER046W-A_mRNA	protein_coding	0	2	1	82	0	0	0	0	31	0	0	0	1	0	0	0	0	0	0	0	2	51
YER053C-A	YER053C-A	YER053C-A_mRNA	protein_coding	0	0	0	40	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	25
YER062C	YER062C	YER062C_mRNA	protein_coding	0	0	1	7	0	0	0	0	3	0	0	0	1	0	0	0	0	0	0	0	0	4
YER066C-A	YER066C-A	YER066C-A_mRNA	protein_coding	0	0	0	13	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	1
YER067C-A	YER067C-A	YER067C-A_mRNA	protein_coding	0	0	0	12	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	1
YER068C-A	YER068C-A	YER068C-A_mRNA	protein_coding	0	0	0	8	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	3
YER076C	YER076C	YER076C_mRNA	protein_coding	0	1	0	4	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	1	0
YER076W-A	YER076W-A	YER076W-A_mRNA	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
YER078W-A	YER078W-A	YER078W-A_mRNA	protein_coding	0	0	0	6	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0
YER079C-A	YER079C-A	YER079C-A_mRNA	protein_coding	0	0	0	6	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	5
YER079W	YER079W	YER079W_mRNA	protein_coding	0	0	0	6	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0
YER084W	YER084W	YER084W_mRNA	protein_coding	0	0	1	9	0	0	0	0	8	0	0	0	1	0	0	0	0	0	0	0	0	1
YER084W-A	YER084W-A	YER084W-A_mRNA	protein_coding	0	0	1	13	0	0	0	0	12	0	0	0	1	0	0	0	0	0	0	0	0	1
YER085C	YER085C	YER085C_mRNA	protein_coding	0	1	0	13	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	12
YER087C-A	YER087C-A	YER087C-A_mRNA	protein_coding	0	0	4	34	0	0	0	0	5	0	0	0	4	0	0	0	0	0	0	0	0	29
YER088C-A	YER088C-A	YER088C-A_mRNA	protein_coding	0	0	1	33	0	0	0	0	32	0	0	0	1	0	0	0	0	0	0	0	0	1
YER088W-B	YER088W-B	YER088W-B_mRNA	protein_coding	0	0	0	34	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	33
YER090C-A	YER090C-A	YER090C-A_mRNA	protein_coding	0	0	0	22	0	0	0	0	21	0	0	0	0	0	0	0	0	0	0	0	0	1
YER091C-A	YER091C-A	YER091C-A_mRNA	protein_coding	0	0	0	5	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	4
YER097W	YER097W	YER097W_mRNA	protein_coding	1	1	0	19	0	0	0	0	8	0	0	0	0	0	0	0	0	1	0	0	1	11
YER107W-A	YER107W-A	YER107W-A_mRNA	protein_coding	0	0	0	18	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	14
YER119C-A	YER119C-A	YER119C-A_mRNA	protein_coding	1	2	1	14	0	0	0	0	9	1	0	0	1	0	0	0	0	0	0	0	2	5
YER121W	YER121W	YER121W_mRNA	protein_coding	0	0	1	16	0	0	0	0	3	0	0	0	1	0	0	0	0	0	0	0	0	13
YER133W-A	YER133W-A	YER133W-A_mRNA	protein_coding	0	0	0	13	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	3
YER134C	YER134C	YER134C_mRNA	protein_coding	0	0	0	16	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	13
YER135C	YER135C	YER135C_mRNA	protein_coding	0	0	1	15	0	0	0	0	3	0	0	0	1	0	0	0	0	0	0	0	0	12
YER137C	YER137C	YER137C_mRNA	protein_coding	0	0	0	13	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	4
YER137C-A	YER137C-A	YER137C-A		0	0	0	3	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	2
YER137W-A	YER137W-A	YER137W-A_mRNA	protein_coding	0	0	0	13	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	9
YER138C	YER138C	YER138C		0	0	0	9	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	2
YER138W-A	YER138W-A	YER138W-A_mRNA	protein_coding	0	0	0	2	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0
YER145C-A	YER145C-A	YER145C-A_mRNA	protein_coding	1	1	2	12	0	0	0	0	9	1	0	0	2	0	0	0	0	0	0	0	1	3
YER147C-A	YER147C-A	YER147C-A_mRNA	protein_coding	0	0	0	24	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	11
YER148W-A	YER148W-A	YER148W-A_mRNA	protein_coding	0	0	0	23	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	10
YER152C	YER152C	YER152C_mRNA	protein_coding	0	0	0	18	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	6
YER152W-A	YER152W-A	YER152W-A_mRNA	protein_coding	0	0	0	11	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	5
YER156C	YER156C	YER156C_mRNA	protein_coding	0	3	3	59	0	0	0	0	22	0	0	0	3	0	0	0	0	0	0	0	3	37
YER158C	YER158C	YER158C_mRNA	protein_coding	0	5	2	37	0	0	0	0	34	0	0	0	2	0	0	0	0	0	0	0	5	3
YER158W-A	YER158W-A	YER158W-A_mRNA	protein_coding	0	0	0	23	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	20
YER159C-A	YER159C-A	YER159C-A		0	0	0	27	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	24
YER160C	YER160C	YER160C		0	0	0	44	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	24
YER165C-A	YER165C-A	YER165C-A_mRNA	protein_coding	0	1	1	34	0	0	0	0	14	0	0	0	1	0	0	0	0	0	0	0	1	20
YER172C-A	YER172C-A	YER172C-A_mRNA	protein_coding	0	0	0	62	0	0	0	0	24	0	0	0	0	0	0	0	0	0	0	0	0	38
YER175W-A	YER175W-A	YER175W-A_mRNA	protein_coding	0	0	2	47	0	0	0	0	22	0	0	0	2	0	0	0	0	0	0	0	0	25
YER181C	YER181C	YER181C_mRNA	protein_coding	0	0	0	99	0	0	0	0	45	0	0	0	0	0	0	0	0	0	0	0	0	54
YER186C	YER186C	YER186C_mRNA	protein_coding	1	4	8	107	0	0	0	0	45	1	0	0	8	0	0	0	0	0	0	0	4	62
YER187W	YER187W	YER187W_mRNA	protein_coding	0	2	2	73	0	0	0	0	6	0	0	0	2	0	0	0	0	0	0	0	2	67
YER188C-A	YER188C-A	YER188C-A_mRNA	protein_coding	0	0	0	22	0	0	0	0	22	0	0	0	0	0	0	0	0	0	0	0	0	0
YER188W	YER188W	YER188W_mRNA	protein_coding	0	0	0	59	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	59
YER189W	YER189W	YER189W_mRNA	protein_coding	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11
YET1	YKL065C	YKL065C_mRNA	protein_coding	0	4	0	92	0	0	0	0	80	0	0	0	0	0	0	0	0	0	0	0	4	12
YET2	YMR040W	YMR040W_mRNA	protein_coding	0	0	0	16	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	4
YET3	YDL072C	YDL072C_mRNA	protein_coding	0	0	1	14	0	0	0	0	13	0	0	0	1	0	0	0	0	0	0	0	0	1
YFH1	YDL120W	YDL120W_mRNA	protein_coding	0	0	0	32	0	0	0	0	25	0	0	0	0	0	0	0	0	0	0	0	0	7
YFH7	YFR007W	YFR007W_mRNA	protein_coding	0	2	3	82	0	0	0	0	35	0	0	0	3	0	0	0	0	0	0	0	2	47
YFL002W-A	YFL002W-A	YFL002W-A		0	0	0	46	0	0	0	0	27	0	0	0	0	0	0	0	0	0	0	0	0	19
YFL002W-B	YFL002W-B	YFL002W-B		0	0	0	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19
YFL012W	YFL012W	YFL012W_mRNA	protein_coding	0	0	0	30	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	22
YFL012W-A	YFL012W-A	YFL012W-A_mRNA	protein_coding	0	0	0	32	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	25
YFL013W-A	YFL013W-A	YFL013W-A_mRNA	protein_coding	0	1	1	56	0	0	0	0	2	0	0	0	1	0	0	0	0	0	0	0	1	54
YFL015C	YFL015C	YFL015C_mRNA	protein_coding	1	2	2	66	0	0	0	0	52	0	0	0	2	0	0	0	0	1	0	0	2	14
YFL015W-A	YFL015W-A	YFL015W-A_mRNA	protein_coding	0	0	4	68	0	0	0	0	16	0	0	0	4	0	0	0	0	0	0	0	0	52
YFL019C	YFL019C	YFL019C_mRNA	protein_coding	0	0	7	94	0	0	0	0	39	0	0	0	7	0	0	0	0	0	0	0	0	55
YFL021C-A	YFL021C-A	YFL021C-A_mRNA	protein_coding	1	1	2	70	0	0	0	0	25	0	0	0	2	0	0	0	0	1	0	0	1	45
YFL031C-A	YFL031C-A	YFL031C-A_mRNA	protein_coding	0	0	1	77	0	0	0	0	35	0	0	0	1	0	0	0	0	0	0	0	0	42
YFL032W	YFL032W	YFL032W_mRNA	protein_coding	1	0	0	82	0	0	0	0	41	1	0	0	0	0	0	0	0	0	0	0	0	41
YFL040W	YFL040W	YFL040W_mRNA	protein_coding	0	6	4	61	0	0	0	0	23	0	0	0	4	0	0	0	0	0	0	0	6	38
YFL041W-A	YFL041W-A	YFL041W-A_mRNA	protein_coding	0	0	2	66	0	0	0	0	30	0	0	0	2	0	0	0	0	0	0	0	0	36
YFL042C	YFL042C	YFL042C_mRNA	protein_coding	0	10	8	78	0	0	0	0	40	0	0	0	8	0	0	0	0	0	0	0	10	38
YFL051C	YFL051C	YFL051C_mRNA	protein_coding	0	2	6	95	0	0	0	0	27	0	0	0	6	0	0	0	0	0	0	0	2	68
YFL052W	YFL052W	YFL052W_mRNA	protein_coding	0	3	3	87	0	0	0	0	63	0	0	0	3	0	0	0	0	0	0	0	3	24
YFL063W	YFL063W	YFL063W_mRNA	protein_coding	0	0	2	4	0	0	0	0	4	0	0	0	2	0	0	0	0	0	0	0	0	0
YFL064C	YFL064C	YFL064C_mRNA	protein_coding	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5
YFL065C	YFL065C	YFL065C_mRNA	protein_coding	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5
YFL066C	YFL066C	YFL066C_mRNA	protein_coding	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5
YFL067W	YFL067W	YFL067W_mRNA	protein_coding	0	0	0	2	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0
YFL068W	YFL068W	YFL068W_mRNA	protein_coding	0	0	0	2	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0
YFR006W	YFR006W	YFR006W_mRNA	protein_coding	0	7	3	82	0	0	0	0	56	0	0	0	3	0	0	0	0	0	0	0	7	26
YFR009W-A	YFR009W-A	YFR009W-A_mRNA	protein_coding	0	0	0	62	0	0	0	0	21	0	0	0	0	0	0	0	0	0	0	0	0	41
YFR010W-A	YFR010W-A	YFR010W-A_mRNA	protein_coding	0	0	0	55	0	0	0	0	36	0	0	0	0	0	0	0	0	0	0	0	0	19
YFR011C	YFR011C	YFR011C_mRNA	protein_coding	0	1	0	54	0	0	0	0	19	0	0	0	0	0	0	0	0	0	0	0	1	35
YFR012W-A	YFR012W-A	YFR012W-A_mRNA	protein_coding	0	0	0	50	0	0	0	0	29	0	0	0	0	0	0	0	0	0	0	0	0	21
YFR016C	YFR016C	YFR016C_mRNA	protein_coding	0	11	13	39	0	0	0	0	33	0	0	0	13	0	0	0	0	0	0	0	11	6
YFR018C	YFR018C	YFR018C_mRNA	protein_coding	0	0	1	36	0	0	0	0	18	0	0	0	1	0	0	0	0	0	0	0	0	18
YFR032C-B	YFR032C-B	YFR032C-B_mRNA	protein_coding	0	0	0	33	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	28
YFR034W-A	YFR034W-A	YFR034W-A_mRNA	protein_coding	0	1	4	51	0	1	0	0	45	0	0	0	3	0	0	0	0	0	0	0	1	6
YFR035C	YFR035C	YFR035C_mRNA	protein_coding	1	2	3	51	0	0	0	1	7	0	0	0	2	0	0	0	1	0	0	0	2	44
YFR036W-A	YFR036W-A	YFR036W-A_mRNA	protein_coding	0	1	1	63	0	0	0	0	44	0	0	0	1	0	0	0	0	0	0	0	1	19
YFR045W	YFR045W	YFR045W_mRNA	protein_coding	0	4	2	44	0	0	0	0	8	0	0	1	2	0	0	0	0	0	0	0	4	35
YFR052C-A	YFR052C-A	YFR052C-A_mRNA	protein_coding	0	0	2	9	0	0	0	0	3	0	0	0	2	0	0	0	0	0	0	0	0	6
YFR054C	YFR054C	YFR054C_mRNA	protein_coding	0	0	0	11	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	6
YFR056C	YFR056C	YFR056C_mRNA	protein_coding	0	0	1	17	0	0	0	0	5	0	0	0	1	0	0	0	0	0	0	0	0	12
YFR057W	YFR057W	YFR057W_mRNA	protein_coding	0	0	1	15	0	0	0	0	4	0	0	0	1	0	0	0	0	0	0	0	0	11
YGK3	YOL128C	YOL128C_mRNA	protein_coding	0	2	3	39	0	0	0	0	26	0	0	0	3	0	0	0	0	0	0	0	2	13
YGL006W-A	YGL006W-A	YGL006W-A_mRNA	protein_coding	0	1	0	53	0	0	0	0	26	0	0	0	0	0	0	0	0	0	0	0	1	27
YGL007C-A	YGL007C-A	YGL007C-A_mRNA	protein_coding	0	2	0	45	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	2	32
YGL014C-A	YGL014C-A	YGL014C-A_mRNA	protein_coding	0	0	0	34	0	0	0	0	23	0	0	0	0	0	0	0	0	0	0	0	0	11
YGL015C	YGL015C	YGL015C_mRNA	protein_coding	0	2	0	38	0	0	0	0	22	0	0	0	0	0	0	0	0	0	0	0	2	16
YGL024W	YGL024W	YGL024W_mRNA	protein_coding	0	1	0	26	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	1	11
YGL034C	YGL034C	YGL034C_mRNA	protein_coding	0	0	2	20	0	0	0	0	6	0	0	0	2	0	0	0	0	0	0	0	0	14
YGL036W	YGL036W	YGL036W_mRNA	protein_coding	0	0	0	26	0	0	0	0	22	0	0	0	0	0	0	0	0	0	0	0	0	4
YGL039W	YGL039W	YGL039W_mRNA	protein_coding	0	0	0	6	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	2
YGL041C	YGL041C	YGL041C_mRNA	protein_coding	0	0	0	24	0	0	0	0	22	0	0	0	0	0	0	0	0	0	0	0	0	2
YGL041C-B	YGL041C-B	YGL041C-B_mRNA	protein_coding	0	0	0	29	0	0	0	0	27	0	0	0	0	0	0	0	0	0	0	0	0	2
YGL041W-A	YGL041W-A	YGL041W-A_mRNA	protein_coding	0	0	0	25	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	23
YGL042C	YGL042C	YGL042C_mRNA	protein_coding	0	0	1	29	0	0	0	0	27	0	0	0	1	0	0	0	0	0	0	0	0	2
YGL052W	YGL052W	YGL052W_mRNA	protein_coding	0	0	0	19	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	8
YGL063C-A	YGL063C-A	YGL063C-A_mRNA	protein_coding	0	0	0	16	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	9
YGL069C	YGL069C	YGL069C_mRNA	protein_coding	0	0	1	26	0	0	0	0	16	0	0	0	1	0	0	0	0	0	0	0	0	10
YGL072C	YGL072C	YGL072C_mRNA	protein_coding	0	0	0	32	0	0	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0	16
YGL074C	YGL074C	YGL074C_mRNA	protein_coding	0	0	0	30	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	16
YGL081W	YGL081W	YGL081W_mRNA	protein_coding	2	1	0	41	0	0	0	0	12	2	0	0	0	0	0	0	0	0	0	0	1	29
YGL082W	YGL082W	YGL082W_mRNA	protein_coding	0	2	1	40	0	0	0	0	14	0	0	0	1	0	0	0	0	0	0	0	2	26
YGL088W	YGL088W	YGL088W_mRNA	protein_coding	0	0	0	15	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	8
YGL101W	YGL101W	YGL101W_mRNA	protein_coding	0	1	1	25	0	0	0	0	11	0	0	0	1	0	0	0	0	0	0	0	1	14
YGL102C	YGL102C	YGL102C_mRNA	protein_coding	0	0	2	28	0	0	0	0	15	0	0	0	2	0	0	0	0	0	0	0	0	13
YGL108C	YGL108C	YGL108C_mRNA	protein_coding	0	0	1	43	0	0	0	0	27	0	0	0	1	0	0	0	0	0	0	0	0	16
YGL109W	YGL109W	YGL109W_mRNA	protein_coding	1	0	1	42	0	0	0	0	17	1	0	0	1	0	0	0	0	0	0	0	0	25
YGL114W	YGL114W	YGL114W_mRNA	protein_coding	0	2	3	22	0	0	0	0	10	0	0	0	3	0	0	0	0	0	0	0	2	12
YGL117W	YGL117W	YGL117W_mRNA	protein_coding	0	0	1	26	0	0	0	0	12	0	0	0	1	0	0	0	0	0	0	0	0	14
YGL118C	YGL118C	YGL118C_mRNA	protein_coding	1	0	0	24	0	0	0	0	12	1	0	0	0	0	0	0	0	0	0	0	0	12
YGL123C-A	YGL123C-A	YGL123C-A_mRNA	protein_coding	0	0	0	19	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	2
YGL132W	YGL132W	YGL132W_mRNA	protein_coding	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11
YGL138C	YGL138C	YGL138C_mRNA	protein_coding	0	0	0	4	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	2
YGL140C	YGL140C	YGL140C_mRNA	protein_coding	0	0	2	4	0	0	0	0	2	0	0	0	2	0	0	0	0	0	0	0	0	2
YGL149W	YGL149W	YGL149W_mRNA	protein_coding	0	0	0	9	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	1
YGL152C	YGL152C	YGL152C_mRNA	protein_coding	0	4	1	55	0	0	0	0	37	0	0	0	1	0	0	0	0	0	0	0	4	18
